key1_id	key2_wkr_id	fraction	residents	error	method
82	112	0.707017	167633.6	0.134666	point
96	112	0.000502	175.5	0.000000	point
96	111	0.000058	20.4	0.000000	point
81	112	0.002372	746.2	0.000007	point
81	125	0.000420	132.1	0.000000	point
82	111	0.000978	231.8	0.000001	point
83	112	0.398128	88501.7	0.082244	point
83	111	0.002532	562.9	0.000005	point
82	125	0.004123	977.6	0.000015	point
82	116	0.284868	67542.2	0.049324	point
84	116	0.019400	4101.5	0.000280	point
84	115	0.976960	206548.8	0.018117	point
82	115	0.002907	689.3	0.000008	point
86	116	0.806696	201738.9	0.112770	point
96	123	0.319339	111742.4	0.087790	point
97	126	0.728902	247389.3	0.195910	point
92	125	0.080333	22721.8	0.006415	point
96	126	0.000408	142.6	0.000000	point
92	126	0.006625	1873.7	0.000049	point
92	124	0.261922	74083.1	0.053565	point
96	124	0.000029	10.0	0.000000	point
92	112	0.000101	28.5	0.000000	point
82	124	0.000107	25.4	0.000000	point
95	124	0.784791	173766.1	0.109766	point
86	124	0.077914	19484.8	0.005236	point
92	122	0.000268	75.8	0.000000	point
95	122	0.176501	39080.3	0.021514	point
94	122	0.536712	87728.2	0.082622	point
93	122	0.744939	116095.2	0.083549	point
94	121	0.378471	61862.9	0.057982	point
92	121	0.649611	183738.5	0.166637	point
92	120	0.001140	322.4	0.000002	point
93	140	0.172289	26850.5	0.015903	point
112	140	0.882734	116871.2	0.050247	point
94	120	0.084818	13863.9	0.004953	point
112	121	0.000242	32.0	0.000000	point
112	120	0.114460	15154.1	0.007069	point
91	120	0.943373	186371.1	0.045817	point
91	121	0.027028	5339.7	0.000560	point
111	120	0.001677	367.6	0.000003	point
97	125	0.000042	14.1	0.000000	point
97	123	0.261404	88720.5	0.061913	point
97	31	0.000055	18.7	0.000000	point
96	31	0.000012	4.1	0.000000	point
98	127	0.762261	247507.8	0.179448	point
26	127	0.000027	8.7	0.000000	point
98	31	0.000017	5.6	0.000000	point
98	123	0.234646	76189.9	0.049455	point
26	123	0.000047	14.9	0.000000	point
97	127	0.003469	1177.3	0.000016	point
98	129	0.000028	9.0	0.000000	point
100	129	0.991461	276918.6	0.008415	point
100	127	0.000913	255.0	0.000001	point
98	38	0.000267	86.8	0.000000	point
26	38	0.000041	13.0	0.000000	point
32	39	0.000971	253.0	0.000001	point
33	39	0.985717	256065.9	0.014016	point
98	39	0.002780	902.8	0.000010	point
33	38	0.010918	2836.2	0.000116	point
104	33	0.000533	163.1	0.000000	point
104	133	0.872841	267073.8	0.110550	point
32	33	0.000012	3.0	0.000000	point
104	38	0.000008	2.4	0.000000	point
32	133	0.000520	135.4	0.000000	point
101	130	0.878827	320318.1	0.106162	point
101	38	0.000514	187.2	0.000000	point
101	131	0.047205	17205.3	0.002270	point
32	130	0.000035	9.0	0.000000	point
100	38	0.000226	63.2	0.000000	point
33	127	0.003365	874.2	0.000012	point
32	127	0.000056	14.5	0.000000	point
101	129	0.000109	39.7	0.000000	point
100	130	0.002590	723.4	0.000006	point
118	145	0.986054	293644.9	0.013575	point
118	129	0.000697	207.7	0.000001	point
100	145	0.004332	1210.0	0.000018	point
101	145	0.000022	8.1	0.000000	point
118	130	0.000446	132.8	0.000000	point
118	144	0.000194	57.8	0.000000	point
117	144	0.984744	299400.9	0.014054	point
117	145	0.003968	1206.3	0.000016	point
117	129	0.004004	1217.4	0.000017	point
100	144	0.000025	7.0	0.000000	point
116	145	0.005536	1373.5	0.000025	point
116	143	0.990053	245648.1	0.009605	point
116	144	0.001720	426.8	0.000002	point
117	143	0.006931	2107.4	0.000058	point
114	143	0.008305	1499.2	0.000049	point
114	142	0.701892	126700.7	0.086370	point
116	142	0.001624	402.9	0.000002	point
97	144	0.005140	1744.4	0.000028	point
117	126	0.000353	107.2	0.000000	point
97	129	0.000243	82.4	0.000000	point
99	129	0.000399	121.2	0.000000	point
99	128	0.999177	303206.0	0.000821	point
100	128	0.000452	126.3	0.000000	point
99	127	0.000371	112.6	0.000000	point
97	128	0.000737	250.2	0.000001	point
98	128	0.000000	0.1	0.000000	point
99	126	0.000052	15.9	0.000000	point
91	144	0.009032	1784.3	0.000050	point
114	144	0.092084	16622.3	0.004342	point
113	142	0.357773	63599.1	0.047609	point
113	141	0.642227	114164.8	0.090136	point
114	141	0.197209	35598.9	0.019366	point
114	120	0.000510	92.1	0.000000	point
97	121	0.000009	3.0	0.000000	point
91	141	0.020567	4063.1	0.000281	point
115	120	0.004926	1126.3	0.000025	point
115	141	0.475555	108732.0	0.093181	point
111	141	0.129265	28339.7	0.010961	point
111	138	0.411343	90181.4	0.100074	point
111	140	0.304705	66802.4	0.058781	point
109	138	0.527212	121931.6	0.139285	point
109	141	0.000551	127.5	0.000000	point
109	137	0.424971	98285.7	0.084173	point
108	137	0.997214	185848.6	0.001810	point
109	142	0.000384	88.8	0.000000	point
115	142	0.508007	116151.8	0.094579	point
115	138	0.000218	49.9	0.000000	point
115	143	0.011293	2582.1	0.000114	point
108	142	0.000011	2.0	0.000000	point
108	143	0.000159	29.7	0.000000	point
116	137	0.000039	9.7	0.000000	point
122	137	0.000025	5.3	0.000000	point
122	149	0.999483	208719.6	0.000403	point
108	149	0.000102	19.0	0.000000	point
123	148	0.710698	143793.3	0.107886	point
108	138	0.001987	370.3	0.000003	point
109	98	0.000591	136.6	0.000000	point
66	137	0.000217	58.3	0.000000	point
66	98	0.997101	268376.8	0.002852	point
109	148	0.000252	58.2	0.000000	point
66	148	0.002195	590.9	0.000005	point
123	98	0.000691	139.8	0.000000	point
123	137	0.000011	2.2	0.000000	point
108	148	0.000527	98.3	0.000000	point
123	149	0.288566	58384.7	0.044827	point
121	148	0.678569	129469.5	0.103048	point
116	149	0.001028	255.1	0.000001	point
122	145	0.000043	9.0	0.000000	point
118	146	0.000037	11.0	0.000000	point
119	146	0.999405	257441.2	0.000589	point
122	146	0.000449	93.7	0.000000	point
119	149	0.000019	5.0	0.000000	point
119	145	0.000012	3.0	0.000000	point
121	146	0.002536	483.9	0.000005	point
120	147	0.999450	211588.6	0.000426	point
119	147	0.000038	9.8	0.000000	point
121	147	0.318867	60839.1	0.048346	point
123	146	0.000035	7.0	0.000000	point
146	147	0.002733	785.2	0.000008	point
146	196	0.965973	277541.4	0.028749	point
120	196	0.000209	44.2	0.000000	point
130	171	0.904266	270074.1	0.085445	point
130	147	0.000078	23.2	0.000000	point
129	170	0.984141	237768.5	0.015430	point
120	171	0.000175	37.0	0.000000	point
133	171	0.005071	2008.5	0.000037	point
133	175	0.592072	234503.4	0.223361	point
130	175	0.000010	3.0	0.000000	point
153	203	0.899431	271447.3	0.088127	point
135	175	0.058456	19065.2	0.004138	point
135	177	0.907818	296081.7	0.083388	point
135	203	0.000516	168.4	0.000000	point
153	147	0.000001	0.2	0.000000	point
153	196	0.002753	830.9	0.000007	point
146	203	0.018180	5223.3	0.000335	point
146	98	0.000147	42.1	0.000000	point
66	196	0.000009	2.3	0.000000	point
121	196	0.000028	5.3	0.000000	point
146	148	0.000096	27.7	0.000000	point
64	96	0.978960	291388.7	0.018927	point
64	98	0.009406	2799.6	0.000096	point
66	96	0.000093	25.1	0.000000	point
64	196	0.000364	108.2	0.000000	point
146	96	0.001386	398.2	0.000002	point
67	96	0.008218	1852.6	0.000048	point
67	99	0.988175	222759.9	0.009227	point
67	98	0.001782	401.8	0.000003	point
64	99	0.000010	3.1	0.000000	point
65	97	0.892301	247151.4	0.084293	point
65	196	0.000525	145.5	0.000000	point
146	97	0.000058	16.7	0.000000	point
65	96	0.051460	14253.5	0.002194	point
147	196	0.116793	33583.1	0.010917	point
147	197	0.861782	247799.4	0.119036	point
146	197	0.000023	6.5	0.000000	point
63	97	0.070790	23360.1	0.005453	point
147	97	0.000144	41.5	0.000000	point
147	95	0.000016	4.6	0.000000	point
65	95	0.055383	15340.2	0.002493	point
63	95	0.928836	306508.4	0.062948	point
58	197	0.000030	10.4	0.000000	point
58	91	0.949690	326374.0	0.047690	point
58	97	0.023028	7913.9	0.000632	point
65	91	0.000330	91.4	0.000000	point
63	96	0.000375	123.6	0.000000	point
58	96	0.024048	8264.5	0.000612	point
59	92	0.681153	165186.6	0.128516	point
64	92	0.000213	63.4	0.000000	point
60	93	0.972518	221041.8	0.019161	point
60	92	0.014256	3240.3	0.000163	point
59	96	0.003273	793.8	0.000008	point
58	92	0.000933	320.6	0.000001	point
60	91	0.000128	29.1	0.000000	point
57	90	0.954950	340318.6	0.042958	point
58	90	0.000021	7.2	0.000000	point
58	93	0.000130	44.8	0.000000	point
57	93	0.040446	14413.9	0.001814	point
59	93	0.300066	72769.0	0.049570	point
61	92	0.006837	2004.4	0.000049	point
61	94	0.964362	282737.9	0.033377	point
60	94	0.013097	2976.9	0.000132	point
57	94	0.000195	69.5	0.000000	point
61	93	0.000169	49.5	0.000000	point
62	94	0.003713	939.2	0.000012	point
62	100	0.551069	139389.3	0.112935	point
62	92	0.428311	108338.5	0.095029	point
59	100	0.012944	3139.1	0.000131	point
59	94	0.002552	618.9	0.000005	point
62	99	0.016907	4276.4	0.000252	point
67	100	0.001323	298.3	0.000001	point
59	99	0.000012	2.8	0.000000	point
64	95	0.000013	4.0	0.000000	point
64	97	0.011034	3284.3	0.000127	point
66	99	0.000159	42.9	0.000000	point
68	99	0.240800	52912.9	0.034291	point
68	100	0.738877	162359.3	0.102590	point
71	99	0.002301	680.8	0.000006	point
71	102	0.957838	283415.4	0.035694	point
68	102	0.002953	648.9	0.000006	point
67	102	0.000501	113.0	0.000000	point
69	102	0.118206	18899.4	0.006144	point
69	101	0.879962	140692.5	0.047424	point
71	101	0.023210	6867.7	0.000497	point
70	101	0.894447	157690.7	0.047508	point
70	102	0.097412	17173.7	0.004709	point
109	101	0.030274	7001.7	0.000656	point
71	98	0.000415	122.9	0.000000	point
66	102	0.000141	37.9	0.000000	point
70	98	0.000010	1.7	0.000000	point
66	101	0.000085	23.0	0.000000	point
70	137	0.006427	1133.0	0.000025	point
70	138	0.001704	300.5	0.000002	point
111	139	0.153010	33545.5	0.016206	point
110	140	0.122600	30246.4	0.013513	point
110	139	0.874657	215784.8	0.088185	point
109	139	0.012354	2857.1	0.000130	point
110	138	0.002627	648.2	0.000008	point
112	139	0.002565	339.6	0.000003	point
93	139	0.082772	12899.6	0.003651	point
89	139	0.016337	2836.4	0.000170	point
89	122	0.121189	21040.7	0.008488	point
89	118	0.862468	149740.2	0.073207	point
89	119	0.000005	0.9	0.000000	point
90	119	0.645429	144227.8	0.132691	point
90	118	0.330975	73959.8	0.067499	point
110	118	0.000012	3.0	0.000000	point
110	119	0.000103	25.4	0.000000	point
90	138	0.020616	4606.8	0.000426	point
73	119	0.002399	516.2	0.000005	point
73	104	0.992270	213552.8	0.007557	point
90	104	0.002981	666.1	0.000009	point
109	104	0.003412	789.2	0.000012	point
73	138	0.000538	115.7	0.000000	point
73	101	0.002208	475.1	0.000003	point
69	104	0.001736	277.6	0.000002	point
72	104	0.002436	639.1	0.000007	point
72	103	0.986576	258859.6	0.012662	point
73	103	0.001101	237.0	0.000001	point
87	119	0.055393	10505.7	0.002210	point
88	118	0.057044	10358.9	0.002297	point
95	118	0.038668	8561.8	0.001312	point
88	119	0.514727	93472.3	0.093861	point
88	117	0.426636	77475.4	0.075538	point
95	117	0.000040	8.8	0.000000	point
87	117	0.894219	169595.8	0.063941	point
87	116	0.027895	5290.5	0.000514	point
88	116	0.001593	289.3	0.000002	point
86	117	0.014055	3514.9	0.000194	point
86	115	0.101335	25341.9	0.008993	point
87	115	0.001274	241.6	0.000001	point
87	114	0.019104	3623.3	0.000277	point
85	114	0.928236	239338.4	0.064973	point
73	117	0.001377	296.3	0.000002	point
87	104	0.002115	401.2	0.000004	point
72	105	0.000197	51.8	0.000000	point
73	105	0.000108	23.3	0.000000	point
74	104	0.001266	430.5	0.000003	point
74	105	0.944133	321021.8	0.051640	point
74	103	0.000262	89.2	0.000000	point
74	106	0.051529	17520.9	0.003012	point
75	106	0.970164	265765.3	0.027059	point
75	105	0.004664	1277.7	0.000018	point
76	106	0.003572	752.3	0.000009	point
76	107	0.979990	206374.4	0.013671	point
75	107	0.000668	183.0	0.000000	point
75	103	0.024503	6712.4	0.000593	point
72	106	0.000989	259.5	0.000001	point
72	101	0.002365	620.5	0.000005	point
69	103	0.000095	15.2	0.000000	point
71	103	0.016235	4803.9	0.000283	point
72	102	0.001394	365.7	0.000002	point
72	99	0.005409	1419.2	0.000027	point
68	103	0.000168	37.0	0.000000	point
72	100	0.000599	157.2	0.000000	point
68	94	0.017201	3779.7	0.000219	point
72	107	0.000033	8.7	0.000000	point
61	107	0.028633	8394.7	0.000789	point
72	94	0.000002	0.5	0.000000	point
76	90	0.002253	474.5	0.000003	point
76	94	0.000035	7.3	0.000000	point
77	107	0.338827	79987.6	0.060535	point
57	107	0.002990	1065.4	0.000011	point
77	109	0.649310	153283.8	0.126565	point
77	110	0.001258	296.9	0.000001	point
80	109	0.014887	4416.7	0.000235	point
74	109	0.000815	277.1	0.000001	point
76	105	0.014150	2979.8	0.000127	point
77	105	0.010434	2463.1	0.000078	point
79	109	0.507115	116273.5	0.105384	point
77	114	0.000026	6.1	0.000000	point
85	105	0.000316	81.6	0.000000	point
74	114	0.001995	678.2	0.000006	point
85	115	0.068675	17707.2	0.004413	point
84	112	0.003641	769.7	0.000011	point
83	115	0.027427	6096.9	0.000634	point
83	113	0.565934	125804.1	0.129107	point
83	114	0.005979	1329.1	0.000032	point
85	113	0.002771	714.5	0.000008	point
79	113	0.490771	112526.0	0.117484	point
79	114	0.001779	408.0	0.000003	point
85	109	0.000002	0.4	0.000000	point
81	110	0.002401	755.6	0.000006	point
80	113	0.000749	222.1	0.000001	point
79	110	0.000335	76.7	0.000000	point
80	111	0.000178	52.7	0.000000	point
81	113	0.000321	100.9	0.000000	point
78	108	0.991818	262493.4	0.008071	point
78	110	0.002414	638.9	0.000005	point
55	108	0.004081	1063.3	0.000016	point
80	108	0.001189	352.9	0.000002	point
78	109	0.005768	1526.6	0.000032	point
77	108	0.000145	34.3	0.000000	point
55	89	0.002533	660.1	0.000006	point
56	88	0.000022	6.0	0.000000	point
57	89	0.000195	69.4	0.000000	point
57	91	0.001224	436.3	0.000002	point
58	89	0.001921	660.3	0.000005	point
56	90	0.000042	11.5	0.000000	point
58	87	0.000164	56.5	0.000000	point
151	201	0.994100	209065.8	0.005736	point
58	201	0.000033	11.5	0.000000	point
151	91	0.000239	50.2	0.000000	point
147	91	0.000014	4.0	0.000000	point
152	201	0.008292	2097.3	0.000081	point
152	202	0.986580	249537.4	0.013236	point
246	297	0.850414	231977.7	0.106720	point
246	202	0.000048	13.2	0.000000	point
246	298	0.149538	40791.2	0.024096	point
151	202	0.000071	14.9	0.000000	point
152	199	0.005128	1297.1	0.000030	point
149	199	0.983496	178695.7	0.013152	point
149	201	0.014365	2610.0	0.000173	point
247	298	0.999351	151095.4	0.000456	point
247	297	0.000448	67.8	0.000000	point
247	200	0.000181	27.4	0.000000	point
150	202	0.000159	40.2	0.000000	point
150	200	0.968565	244485.8	0.030319	point
159	208	0.802196	217512.2	0.116552	point
159	298	0.000010	2.6	0.000000	point
150	208	0.002583	652.0	0.000006	point
247	208	0.000020	3.0	0.000000	point
149	200	0.001845	335.2	0.000003	point
149	197	0.000221	40.1	0.000000	point
147	199	0.000040	11.6	0.000000	point
151	199	0.005088	1070.1	0.000025	point
151	197	0.000503	105.7	0.000000	point
147	198	0.021210	6098.8	0.000488	point
148	198	0.827261	221271.8	0.121942	point
148	196	0.018908	5057.3	0.000296	point
146	198	0.011405	3277.0	0.000142	point
148	199	0.146322	39137.5	0.022167	point
149	198	0.000073	13.3	0.000000	point
153	198	0.094360	28477.8	0.009385	point
150	199	0.001167	294.5	0.000002	point
154	204	0.970787	348214.6	0.028137	point
154	199	0.000095	34.1	0.000000	point
148	204	0.000861	230.4	0.000001	point
154	198	0.000429	153.9	0.000000	point
135	198	0.000026	8.5	0.000000	point
154	177	0.000011	4.0	0.000000	point
148	203	0.006648	1778.1	0.000042	point
153	177	0.003455	1042.8	0.000012	point
133	177	0.000015	5.9	0.000000	point
136	178	0.935993	270850.2	0.057093	point
135	178	0.006116	1994.7	0.000043	point
135	180	0.027068	8828.0	0.000822	point
133	180	0.244724	96928.4	0.063360	point
133	178	0.008268	3274.9	0.000094	point
141	180	0.242026	80492.8	0.052222	point
141	178	0.024348	8097.6	0.000677	point
136	180	0.040283	11656.9	0.001594	point
136	183	0.023724	6865.0	0.000601	point
141	183	0.732168	243503.7	0.180640	point
150	204	0.009013	2275.1	0.000058	point
150	205	0.018513	4673.0	0.000294	point
154	205	0.028669	10283.5	0.000990	point
156	208	0.354831	77113.8	0.059614	point
156	200	0.000627	136.2	0.000000	point
155	208	0.000055	15.2	0.000000	point
156	205	0.000162	35.2	0.000000	point
155	205	0.998980	274147.6	0.000966	point
155	204	0.000895	245.5	0.000001	point
155	183	0.000042	11.5	0.000000	point
156	207	0.212884	46265.1	0.026896	point
145	187	0.987659	263534.3	0.011856	point
155	206	0.000028	7.7	0.000000	point
156	206	0.431496	93774.9	0.071056	point
157	206	0.999579	229013.5	0.000298	point
158	207	0.994651	241283.4	0.004454	point
158	206	0.003894	944.7	0.000011	point
158	208	0.001448	351.2	0.000002	point
159	200	0.001935	524.7	0.000004	point
154	200	0.000008	3.0	0.000000	point
159	209	0.195505	53010.3	0.038728	point
248	208	0.002374	479.9	0.000004	point
248	299	0.979292	197971.8	0.016546	point
160	209	0.999791	162143.1	0.000157	point
160	299	0.000094	15.3	0.000000	point
248	209	0.000171	34.5	0.000000	point
161	210	0.997761	289605.0	0.002234	point
159	207	0.000355	96.3	0.000000	point
160	210	0.000115	18.6	0.000000	point
161	209	0.000343	99.5	0.000000	point
161	207	0.001896	550.4	0.000004	point
157	207	0.000156	35.8	0.000000	point
158	210	0.000007	1.7	0.000000	point
176	272	0.555352	209842.9	0.178771	point
175	271	0.988576	304760.1	0.011285	point
177	272	0.205824	74601.1	0.042070	point
175	272	0.011424	3521.9	0.000137	point
177	271	0.000552	199.9	0.000000	point
177	273	0.787955	285594.9	0.167068	point
188	284	0.999753	277760.9	0.000243	point
177	284	0.002622	950.2	0.000009	point
188	280	0.000058	16.0	0.000000	point
184	280	0.983989	272994.0	0.015413	point
188	273	0.000010	2.7	0.000000	point
177	280	0.003048	1104.6	0.000012	point
184	284	0.000014	4.0	0.000000	point
187	284	0.010545	3434.5	0.000127	point
187	283	0.923280	300724.6	0.070802	point
244	296	0.934962	184330.3	0.041612	point
244	299	0.065038	12822.5	0.003213	point
248	298	0.018149	3668.9	0.000304	point
245	298	0.108995	19735.8	0.008902	point
245	299	0.175807	31833.6	0.019010	point
248	296	0.000015	3.0	0.000000	point
245	296	0.469598	85030.6	0.078626	point
245	297	0.245599	44470.9	0.029798	point
192	288	0.994736	204717.9	0.004345	point
186	282	0.996277	327500.1	0.003709	point
186	288	0.001047	344.3	0.000001	point
192	282	0.000002	0.5	0.000000	point
186	281	0.002676	879.6	0.000007	point
185	281	0.885362	322261.0	0.101220	point
185	288	0.114323	41612.3	0.017078	point
185	283	0.000251	91.5	0.000000	point
187	281	0.000001	0.2	0.000000	point
188	283	0.000158	44.0	0.000000	point
187	288	0.000025	8.2	0.000000	point
185	286	0.000064	23.2	0.000000	point
187	286	0.064394	20973.9	0.005484	point
190	286	0.991380	208321.2	0.007726	point
192	286	0.005262	1082.9	0.000025	point
190	288	0.000160	33.7	0.000000	point
189	285	0.993376	275616.1	0.006451	point
190	285	0.008459	1777.6	0.000053	point
189	286	0.000011	3.1	0.000000	point
187	285	0.001643	535.2	0.000003	point
188	286	0.000022	6.0	0.000000	point
187	280	0.000112	36.6	0.000000	point
189	280	0.004050	1123.7	0.000016	point
184	285	0.006292	1745.7	0.000039	point
191	287	0.999276	279396.1	0.000723	point
189	287	0.000618	171.4	0.000000	point
198	295	0.905013	250750.8	0.085666	point
198	285	0.005350	1482.2	0.000028	point
189	295	0.001945	539.7	0.000004	point
184	295	0.000113	31.4	0.000000	point
194	290	0.964095	269893.6	0.033457	point
198	290	0.000823	228.1	0.000001	point
194	295	0.000073	20.5	0.000000	point
193	290	0.001149	318.5	0.000001	point
193	289	0.994238	275647.9	0.005456	point
194	289	0.035831	10030.8	0.001197	point
198	289	0.000001	0.2	0.000000	point
193	295	0.000568	157.6	0.000000	point
198	292	0.000811	224.8	0.000001	point
196	292	0.671049	229933.3	0.218545	point
198	294	0.010331	2862.4	0.000115	point
197	294	0.415807	146210.8	0.139112	point
198	293	0.077624	21507.2	0.006790	point
191	293	0.000646	180.6	0.000001	point
198	287	0.000047	13.0	0.000000	point
191	295	0.000064	17.9	0.000000	point
197	293	0.583209	205074.6	0.219806	point
191	286	0.000014	3.9	0.000000	point
242	256	0.993140	295063.2	0.006799	point
243	257	0.487785	180748.6	0.212066	point
242	257	0.003962	1177.2	0.000022	point
243	256	0.001072	397.3	0.000001	point
243	255	0.497943	184512.8	0.217912	point
242	294	0.002820	837.7	0.000009	point
196	294	0.307574	105389.3	0.087914	point
196	256	0.000630	215.8	0.000000	point
196	255	0.000566	193.9	0.000001	point
243	294	0.000017	6.2	0.000000	point
242	293	0.000078	23.2	0.000000	point
197	256	0.000018	6.2	0.000000	point
197	292	0.000662	232.9	0.000001	point
197	295	0.000304	107.0	0.000000	point
196	291	0.019958	6838.4	0.000411	point
195	291	0.993528	316970.4	0.006268	point
195	292	0.005632	1796.7	0.000043	point
193	292	0.000153	42.4	0.000000	point
193	291	0.002653	735.6	0.000006	point
241	291	0.001924	590.4	0.000003	point
241	254	0.996431	305709.9	0.003552	point
195	254	0.000585	186.5	0.000000	point
241	255	0.001015	311.5	0.000001	point
196	254	0.000224	76.8	0.000000	point
243	292	0.000039	14.5	0.000000	point
239	252	0.729716	303327.7	0.190593	point
241	252	0.000155	47.5	0.000000	point
239	255	0.064137	26660.6	0.007560	point
239	257	0.070591	29343.3	0.009040	point
238	251	0.962816	264313.4	0.032300	point
239	251	0.068933	28653.9	0.006277	point
238	252	0.037184	10207.9	0.001164	point
212	223	0.353987	124457.0	0.095841	point
212	252	0.000307	108.1	0.000000	point
239	223	0.004147	1723.7	0.000024	point
212	214	0.004791	1684.3	0.000025	point
243	223	0.009743	3610.3	0.000117	point
212	225	0.634867	223210.5	0.229650	point
243	225	0.003401	1260.2	0.000019	point
212	257	0.004792	1684.7	0.000038	point
210	222	0.619360	224086.3	0.235089	point
212	222	0.001257	441.9	0.000002	point
210	225	0.002321	839.9	0.000009	point
210	223	0.351895	127316.8	0.097780	point
210	220	0.012024	4350.3	0.000148	point
208	220	0.875665	328922.1	0.102257	point
208	222	0.000489	183.8	0.000000	point
206	220	0.004482	1384.9	0.000018	point
206	218	0.881505	272391.2	0.083948	point
208	218	0.076245	28639.5	0.005951	point
206	219	0.101437	31344.6	0.007487	point
201	223	0.106754	39850.7	0.012797	point
201	214	0.860234	321121.4	0.118902	point
239	214	0.003370	1400.9	0.000014	point
201	252	0.000538	200.8	0.000000	point
201	219	0.020362	7600.9	0.000397	point
207	219	0.956253	277979.6	0.030476	point
207	220	0.005833	1695.6	0.000028	point
207	216	0.037914	11021.5	0.001105	point
204	216	0.919066	256468.3	0.052432	point
204	219	0.030616	8543.4	0.000664	point
204	214	0.001209	337.4	0.000001	point
201	220	0.000822	306.9	0.000001	point
204	220	0.027421	7651.8	0.000583	point
201	213	0.011122	4151.8	0.000136	point
200	213	0.688136	302213.8	0.192589	point
208	213	0.000182	68.4	0.000000	point
200	212	0.309264	135821.8	0.104053	point
208	212	0.022464	8438.1	0.000665	point
200	220	0.000003	1.3	0.000000	point
199	212	0.368959	134400.6	0.112223	point
205	217	0.979496	325472.4	0.016622	point
208	217	0.024927	9363.4	0.000579	point
205	220	0.017719	5887.8	0.000293	point
204	217	0.021689	6052.3	0.000327	point
203	219	0.235814	56104.9	0.026497	point
203	216	0.404978	96352.5	0.063814	point
203	217	0.203811	48490.9	0.020009	point
203	218	0.155397	36972.2	0.014317	point
206	217	0.012576	3886.2	0.000123	point
205	218	0.002785	925.4	0.000008	point
209	220	0.000019	6.0	0.000000	point
199	220	0.000018	6.7	0.000000	point
209	221	0.997883	309331.4	0.002071	point
208	221	0.000027	10.2	0.000000	point
210	221	0.014400	5209.8	0.000234	point
209	212	0.000558	172.9	0.000000	point
199	221	0.002111	769.0	0.000005	point
199	211	0.625138	227719.0	0.232293	point
200	211	0.000107	46.8	0.000000	point
209	211	0.000147	45.6	0.000000	point
199	227	0.001913	696.8	0.000004	point
200	227	0.001801	790.9	0.000004	point
214	227	0.959617	332919.8	0.038257	point
214	212	0.000018	6.3	0.000000	point
214	211	0.000087	30.2	0.000000	point
216	211	0.008451	1838.2	0.000067	point
199	224	0.000444	161.8	0.000000	point
211	211	0.000169	46.2	0.000000	point
211	224	0.999078	272337.4	0.000919	point
211	221	0.000753	205.2	0.000000	point
209	224	0.001370	424.8	0.000002	point
209	222	0.000023	7.0	0.000000	point
216	229	0.987012	214692.0	0.012049	point
199	229	0.001416	515.8	0.000003	point
215	228	0.935582	226149.9	0.059935	point
215	229	0.001162	280.9	0.000001	point
216	228	0.002559	556.7	0.000006	point
220	233	0.993116	269575.1	0.006599	point
215	226	0.063256	15290.2	0.004323	point
213	226	0.990447	194034.6	0.008760	point
213	228	0.003580	701.3	0.000011	point
217	230	0.994127	221710.2	0.005781	point
217	226	0.000182	40.7	0.000000	point
213	230	0.005779	1132.2	0.000029	point
220	230	0.000307	83.4	0.000000	point
217	233	0.005647	1259.3	0.000025	point
216	230	0.000967	210.3	0.000001	point
216	226	0.000974	211.9	0.000001	point
213	229	0.000193	37.9	0.000000	point
214	229	0.037129	12881.0	0.002016	point
