key1_id	key2_wkr_id	fraction	residents	error	method
144	142	0.983265	251877.6	0.013502	point
145	142	0.000466	117.5	0.000000	point
146	126	0.000231	73.7	0.000000	point
128	129	0.000072	18.1	0.000000	point
131	144	0.000045	12.5	0.000000	point
130	128	0.999591	303463.3	0.000409	point
131	128	0.000150	41.7	0.000000	point
130	129	0.000217	65.9	0.000000	point
130	127	0.000050	15.1	0.000000	point
128	128	0.000304	75.8	0.000000	point
130	126	0.000143	43.3	0.000000	point
129	128	0.000007	1.8	0.000000	point
128	144	0.000810	202.3	0.000001	point
144	144	0.001790	458.6	0.000003	point
146	143	0.000015	4.7	0.000000	point
146	142	0.000551	175.7	0.000000	point
143	142	0.160768	54748.0	0.024065	point
143	141	0.836852	284981.4	0.133695	point
143	120	0.002054	699.4	0.000007	point
143	144	0.000290	98.7	0.000000	point
146	141	0.000005	1.6	0.000000	point
122	144	0.000055	12.0	0.000000	point
146	120	0.000079	25.1	0.000000	point
122	141	0.001090	236.0	0.000001	point
140	138	0.993222	216867.6	0.006691	point
140	141	0.002991	653.1	0.000007	point
142	141	0.007532	1901.0	0.000049	point
142	138	0.000082	20.7	0.000000	point
140	140	0.001841	401.9	0.000003	point
143	138	0.000020	6.9	0.000000	point
139	138	0.002207	630.0	0.000006	point
139	137	0.997603	284754.7	0.002386	point
140	142	0.000120	26.1	0.000000	point
144	141	0.012698	3252.9	0.000140	point
145	137	0.000028	7.0	0.000000	point
139	142	0.000001	0.4	0.000000	point
139	143	0.000055	15.6	0.000000	point
151	143	0.000810	216.9	0.000001	point
151	149	0.998801	267304.1	0.001198	point
139	149	0.000064	18.4	0.000000	point
151	137	0.000005	1.3	0.000000	point
150	148	0.999599	273784.2	0.000401	point
140	137	0.000236	51.5	0.000000	point
100	98	0.999081	271438.3	0.000917	point
100	137	0.000114	31.1	0.000000	point
100	148	0.000544	147.9	0.000000	point
150	98	0.000142	39.0	0.000000	point
150	137	0.000068	18.5	0.000000	point
151	148	0.000331	88.6	0.000000	point
150	149	0.000191	52.4	0.000000	point
145	149	0.000010	2.5	0.000000	point
151	145	0.000034	9.0	0.000000	point
145	145	0.000048	12.2	0.000000	point
147	143	0.000003	1.0	0.000000	point
148	146	0.999933	259664.7	0.000067	point
151	146	0.000019	5.2	0.000000	point
148	149	0.000023	6.0	0.000000	point
148	145	0.000012	3.0	0.000000	point
148	148	0.000008	2.0	0.000000	point
149	147	0.999585	272637.2	0.000413	point
149	148	0.000011	3.1	0.000000	point
198	147	0.001867	594.3	0.000004	point
198	196	0.995730	317017.6	0.004248	point
149	196	0.000148	40.4	0.000000	point
173	171	0.999137	273527.5	0.000862	point
173	147	0.000085	23.2	0.000000	point
172	170	0.999963	240467.2	0.000037	point
149	171	0.000136	37.0	0.000000	point
176	175	0.999322	253476.3	0.000677	point
176	171	0.000120	30.5	0.000000	point
205	203	0.996910	278031.0	0.003074	point
178	175	0.000150	44.5	0.000000	point
178	177	0.999472	296396.6	0.000526	point
178	203	0.000317	93.9	0.000000	point
205	147	0.000001	0.2	0.000000	point
205	196	0.000369	102.9	0.000000	point
198	203	0.000373	118.9	0.000000	point
198	98	0.000063	20.0	0.000000	point
198	148	0.000038	12.1	0.000000	point
98	98	0.001034	327.6	0.000001	point
98	96	0.997385	316134.8	0.002601	point
100	96	0.000119	32.4	0.000000	point
98	196	0.000258	81.8	0.000000	point
198	96	0.000711	226.3	0.000001	point
101	99	0.996880	279417.1	0.003081	point
98	99	0.001235	391.5	0.000002	point
99	97	0.990332	281125.5	0.009553	point
99	196	0.000208	59.1	0.000000	point
198	97	0.000062	19.8	0.000000	point
199	197	0.999840	247913.6	0.000160	point
99	96	0.002140	607.4	0.000004	point
199	95	0.000018	4.4	0.000000	point
97	95	0.998394	320194.2	0.001595	point
97	197	0.000008	2.7	0.000000	point
99	95	0.005843	1658.6	0.000030	point
97	97	0.001598	512.4	0.000003	point
93	197	0.000032	10.4	0.000000	point
93	91	0.999433	326569.5	0.000566	point
93	97	0.000337	110.2	0.000000	point
99	91	0.001477	419.4	0.000002	point
94	92	0.795025	253034.4	0.147713	point
94	93	0.115768	36845.9	0.012233	point
95	93	0.947308	259350.9	0.041987	point
93	93	0.000003	0.9	0.000000	point
92	90	0.998929	340744.3	0.001070	point
93	90	0.000166	54.4	0.000000	point
92	93	0.001028	350.5	0.000001	point
95	90	0.000022	6.0	0.000000	point
95	92	0.052670	14419.7	0.002577	point
94	94	0.086589	27559.0	0.007487	point
96	94	0.948914	260548.2	0.043384	point
96	93	0.042869	11770.8	0.001566	point
102	94	0.009471	3022.7	0.000097	point
102	100	0.955773	305030.3	0.042228	point
94	100	0.000701	223.0	0.000001	point
102	92	0.029415	9387.8	0.000960	point
96	92	0.008103	2224.8	0.000064	point
102	99	0.005106	1629.6	0.000029	point
94	99	0.001917	610.1	0.000004	point
101	92	0.000210	59.0	0.000000	point
101	100	0.000321	89.9	0.000000	point
98	92	0.000089	28.1	0.000000	point
101	96	0.000354	99.1	0.000000	point
100	99	0.000055	15.0	0.000000	point
101	98	0.000634	177.6	0.000000	point
101	102	0.001347	377.5	0.000002	point
104	102	0.991110	319737.2	0.008785	point
104	99	0.000060	19.4	0.000000	point
104	101	0.006278	2025.4	0.000040	point
103	101	0.995303	311170.7	0.004643	point
103	102	0.000946	295.8	0.000001	point
104	98	0.000044	14.1	0.000000	point
100	102	0.000086	23.4	0.000000	point
103	98	0.000003	1.0	0.000000	point
103	137	0.001531	478.7	0.000003	point
139	101	0.000056	16.0	0.000000	point
139	98	0.000013	3.7	0.000000	point
103	138	0.000970	303.4	0.000001	point
141	138	0.000137	35.4	0.000000	point
141	139	0.990412	256095.3	0.009066	point
141	140	0.006616	1710.8	0.000047	point
143	140	0.000016	5.3	0.000000	point
142	139	0.045716	11537.8	0.001876	point
140	139	0.000895	195.5	0.000001	point
120	139	0.000212	54.2	0.000000	point
141	122	0.002761	713.9	0.000007	point
124	139	0.001452	380.2	0.000002	point
120	118	0.866066	221095.2	0.105703	point
120	122	0.005065	1293.0	0.000025	point
120	119	0.127460	32538.8	0.014548	point
141	118	0.000074	19.2	0.000000	point
120	138	0.000060	15.2	0.000000	point
140	119	0.000600	131.1	0.000000	point
121	138	0.000790	185.9	0.000001	point
121	119	0.911697	214671.1	0.069477	point
106	104	0.995985	215848.6	0.003982	point
106	119	0.001304	282.7	0.000001	point
106	138	0.000643	139.3	0.000000	point
140	104	0.000069	15.0	0.000000	point
103	104	0.001173	366.6	0.000002	point
140	101	0.000027	5.8	0.000000	point
106	101	0.000109	23.6	0.000000	point
105	104	0.000299	80.8	0.000000	point
105	103	0.996160	269251.5	0.003804	point
106	103	0.001474	319.4	0.000002	point
121	118	0.076856	18096.8	0.005292	point
121	117	0.010658	2509.5	0.000105	point
119	117	0.975392	247974.2	0.023724	point
119	118	0.013423	3412.5	0.000186	point
119	124	0.000120	30.6	0.000000	point
119	119	0.004424	1124.6	0.000020	point
119	116	0.006602	1678.4	0.000039	point
118	117	0.000156	42.9	0.000000	point
126	116	0.000106	28.5	0.000000	point
118	115	0.001516	416.6	0.000002	point
116	115	0.138658	39516.0	0.018391	point
116	117	0.000959	273.4	0.000001	point
116	114	0.859249	244876.0	0.120690	point
119	104	0.000040	10.1	0.000000	point
106	117	0.000421	91.2	0.000000	point
107	105	0.998202	290949.0	0.001593	point
106	105	0.000064	13.9	0.000000	point
107	104	0.001494	435.4	0.000003	point
105	105	0.000132	35.6	0.000000	point
108	105	0.112900	36135.7	0.011037	point
107	103	0.000052	15.1	0.000000	point
108	106	0.886506	283741.7	0.100417	point
109	107	0.998220	295959.9	0.001776	point
108	103	0.000594	190.2	0.000000	point
105	106	0.002058	556.3	0.000004	point
103	103	0.000074	23.1	0.000000	point
105	101	0.000480	129.7	0.000000	point
104	103	0.002507	808.9	0.000007	point
105	102	0.000814	220.1	0.000001	point
101	103	0.000255	71.4	0.000000	point
105	99	0.000057	15.3	0.000000	point
102	103	0.000234	74.7	0.000000	point
96	107	0.000114	31.4	0.000000	point
92	107	0.000029	10.0	0.000000	point
111	109	0.831162	274106.1	0.139481	point
111	107	0.000038	12.4	0.000000	point
111	110	0.000682	224.9	0.000001	point
109	109	0.000904	268.0	0.000001	point
111	105	0.001523	502.2	0.000002	point
109	105	0.000876	259.6	0.000001	point
107	107	0.000000	0.1	0.000000	point
107	114	0.000253	73.6	0.000000	point
116	105	0.000011	3.1	0.000000	point
115	114	0.001540	286.7	0.000002	point
115	113	0.987550	183881.0	0.009445	point
115	115	0.004650	865.9	0.000016	point
116	113	0.001123	320.0	0.000001	point
117	113	0.001468	322.7	0.000002	point
117	112	0.001112	244.5	0.000001	point
115	112	0.000271	50.4	0.000000	point
114	113	0.000123	31.8	0.000000	point
111	113	0.166110	54780.7	0.031700	point
115	109	0.005893	1097.2	0.000023	point
111	114	0.000445	146.8	0.000000	point
112	109	0.000778	228.7	0.000001	point
115	110	0.000088	16.4	0.000000	point
112	113	0.000054	15.9	0.000000	point
113	113	0.000049	15.5	0.000000	point
115	111	0.000009	1.6	0.000000	point
110	108	0.999176	263835.8	0.000823	point
110	110	0.000528	139.4	0.000000	point
112	108	0.000048	14.1	0.000000	point
90	108	0.000312	80.6	0.000000	point
111	108	0.000041	13.4	0.000000	point
110	109	0.000296	78.1	0.000000	point
91	90	0.000026	7.1	0.000000	point
91	88	0.000011	3.0	0.000000	point
89	89	0.000027	8.4	0.000000	point
92	91	0.000014	4.8	0.000000	point
91	87	0.000097	26.7	0.000000	point
203	201	0.999637	214518.6	0.000363	point
93	201	0.000029	9.5	0.000000	point
203	91	0.000153	32.9	0.000000	point
199	91	0.000016	4.0	0.000000	point
204	202	0.999448	249160.5	0.000549	point
297	297	0.999806	276586.2	0.000194	point
297	202	0.000027	7.6	0.000000	point
298	298	0.999606	214917.8	0.000394	point
204	201	0.000004	1.0	0.000000	point
201	199	0.994621	220081.8	0.005339	point
201	201	0.000429	94.9	0.000000	point
204	199	0.000548	136.6	0.000000	point
201	202	0.004803	1062.8	0.000020	point
202	200	0.999770	245480.0	0.000230	point
202	202	0.000063	15.5	0.000000	point
210	208	0.999489	295625.9	0.000509	point
210	298	0.000030	9.0	0.000000	point
298	208	0.000178	38.3	0.000000	point
202	199	0.000078	19.1	0.000000	point
199	199	0.000008	1.9	0.000000	point
203	199	0.000210	45.0	0.000000	point
201	197	0.000067	14.9	0.000000	point
200	198	0.997499	258854.5	0.002490	point
200	197	0.000079	20.5	0.000000	point
199	198	0.000118	29.3	0.000000	point
200	196	0.000063	16.4	0.000000	point
198	198	0.001156	368.2	0.000002	point
200	199	0.000920	238.8	0.000001	point
201	198	0.000080	17.6	0.000000	point
206	204	0.960757	350959.0	0.037702	point
206	199	0.000048	17.4	0.000000	point
178	198	0.000013	4.0	0.000000	point
200	203	0.001439	373.3	0.000002	point
205	198	0.000099	27.5	0.000000	point
205	177	0.002622	731.3	0.000006	point
179	178	0.999743	284097.7	0.000257	point
179	177	0.000021	6.1	0.000000	point
181	180	0.999403	282680.3	0.000596	point
178	180	0.000028	8.2	0.000000	point
179	180	0.000236	67.0	0.000000	point
181	178	0.000402	113.7	0.000000	point
184	183	0.999983	264326.6	0.000017	point
178	178	0.000020	6.0	0.000000	point
206	205	0.039195	14317.8	0.001865	point
202	205	0.000075	18.4	0.000000	point
210	205	0.000073	21.6	0.000000	point
207	205	0.999938	274624.4	0.000058	point
207	208	0.000011	3.0	0.000000	point
207	204	0.000012	3.2	0.000000	point
207	183	0.000011	3.0	0.000000	point
209	207	0.997165	287937.6	0.002824	point
188	187	0.996707	270580.5	0.003278	point
207	206	0.000028	7.7	0.000000	point
208	205	0.000486	157.1	0.000000	point
208	206	0.999477	323032.9	0.000522	point
209	206	0.002425	700.2	0.000005	point
208	207	0.000037	11.9	0.000000	point
210	207	0.000298	88.1	0.000000	point
209	208	0.000410	118.5	0.000000	point
210	200	0.000109	32.3	0.000000	point
202	204	0.000014	3.4	0.000000	point
202	208	0.000000	0.1	0.000000	point
211	209	0.999281	215305.2	0.000718	point
211	208	0.000618	133.2	0.000000	point
299	208	0.000856	208.3	0.000001	point
299	299	0.997772	242721.9	0.002221	point
211	299	0.000041	8.9	0.000000	point
299	209	0.000037	9.0	0.000000	point
212	210	0.999372	289745.1	0.000628	point
211	207	0.000052	11.3	0.000000	point
211	210	0.000007	1.5	0.000000	point
212	207	0.000628	182.1	0.000000	point
272	272	0.998639	289661.9	0.001359	point
271	271	0.999513	304794.7	0.000486	point
271	272	0.000487	148.5	0.000000	point
272	271	0.000664	192.6	0.000000	point
273	273	0.999410	285544.5	0.000590	point
273	272	0.000132	37.8	0.000000	point
272	273	0.000010	3.0	0.000000	point
284	284	0.999778	281941.1	0.000222	point
273	284	0.000012	3.3	0.000000	point
284	273	0.000222	62.7	0.000000	point
280	280	0.999733	278873.5	0.000266	point
280	273	0.000030	8.5	0.000000	point
273	280	0.000447	127.6	0.000000	point
283	284	0.000682	205.2	0.000000	point
283	283	0.999171	300844.4	0.000829	point
296	296	0.999172	269827.3	0.000827	point
299	298	0.000983	239.1	0.000001	point
296	299	0.000397	107.2	0.000000	point
299	296	0.000351	85.5	0.000000	point
298	299	0.000167	35.8	0.000000	point
296	298	0.000332	89.7	0.000000	point
296	297	0.000099	26.7	0.000000	point
297	296	0.000029	7.9	0.000000	point
298	297	0.000050	10.7	0.000000	point
297	298	0.000138	38.3	0.000000	point
288	288	0.999847	247663.3	0.000152	point
282	282	0.999961	330216.5	0.000039	point
288	282	0.000006	1.5	0.000000	point
282	288	0.000039	12.9	0.000000	point
281	281	0.996700	323147.9	0.003289	point
281	288	0.003297	1069.0	0.000014	point
281	282	0.000003	0.9	0.000000	point
283	288	0.000025	7.6	0.000000	point
283	286	0.000123	36.9	0.000000	point
288	283	0.000034	8.4	0.000000	point
286	286	0.999462	230339.7	0.000537	point
288	286	0.000113	27.9	0.000000	point
286	288	0.000049	11.3	0.000000	point
285	285	0.999859	281068.9	0.000141	point
286	285	0.000369	85.0	0.000000	point
285	286	0.000035	9.7	0.000000	point
286	283	0.000032	7.3	0.000000	point
286	280	0.000070	16.2	0.000000	point
285	280	0.000085	23.8	0.000000	point
287	287	0.999949	285495.1	0.000051	point
287	285	0.000010	2.9	0.000000	point
295	295	0.999707	251587.1	0.000293	point
290	290	0.999935	278958.9	0.000065	point
295	290	0.000154	38.7	0.000000	point
289	289	0.999121	289419.2	0.000878	point
289	290	0.000601	174.0	0.000000	point
295	292	0.000087	21.8	0.000000	point
292	292	0.998912	232184.4	0.001087	point
294	294	0.998596	254539.1	0.001398	point
294	295	0.000098	25.0	0.000000	point
295	294	0.000010	2.4	0.000000	point
293	293	0.998187	233556.4	0.001810	point
295	293	0.000043	10.8	0.000000	point
293	295	0.000028	6.6	0.000000	point
287	293	0.000041	11.7	0.000000	point
285	295	0.000022	6.2	0.000000	point
293	287	0.000026	6.0	0.000000	point
286	287	0.000018	4.1	0.000000	point
256	256	0.998752	296617.5	0.001245	point
257	257	0.550939	184410.7	0.214217	point
257	256	0.000038	12.6	0.000000	point
256	257	0.000032	9.6	0.000000	point
257	255	0.448952	150273.6	0.175628	point
256	294	0.001132	336.2	0.000001	point
294	256	0.000988	251.8	0.000001	point
256	255	0.000048	14.2	0.000000	point
294	255	0.000062	15.9	0.000000	point
257	294	0.000003	1.1	0.000000	point
293	256	0.000074	17.2	0.000000	point
256	293	0.000036	10.6	0.000000	point
293	294	0.001686	394.5	0.000003	point
294	293	0.000105	26.7	0.000000	point
292	294	0.000142	33.1	0.000000	point
294	292	0.000151	38.4	0.000000	point
291	291	0.999560	324921.2	0.000440	point
292	291	0.000056	13.1	0.000000	point
255	291	0.000446	152.1	0.000000	point
255	254	0.897434	305852.5	0.091987	point
291	254	0.000440	143.1	0.000000	point
255	255	0.102119	34803.1	0.015075	point
292	255	0.000656	152.4	0.000000	point
292	254	0.000234	54.3	0.000000	point
253	252	0.834037	283669.0	0.125092	point
253	255	0.077678	26419.6	0.008942	point
253	257	0.082693	28125.1	0.010017	point
252	252	0.093930	30175.0	0.008182	point
252	251	0.906070	291073.4	0.084557	point
253	251	0.005568	1893.9	0.000036	point
226	223	0.347219	120106.6	0.091673	point
226	252	0.000105	36.3	0.000000	point
216	214	0.889796	324232.3	0.097914	point
226	257	0.001258	435.3	0.000003	point
226	225	0.651254	225275.5	0.227064	point
257	225	0.000068	22.8	0.000000	point
224	222	0.632523	224688.6	0.232396	point
226	222	0.000092	31.9	0.000000	point
224	225	0.000097	34.4	0.000000	point
224	223	0.366992	130365.2	0.101984	point
222	220	0.962795	347051.8	0.035498	point
222	222	0.000024	8.6	0.000000	point
224	220	0.000298	105.8	0.000000	point
220	218	0.983745	293632.3	0.013854	point
222	218	0.009367	3376.4	0.000092	point
220	220	0.001560	465.7	0.000002	point
221	218	0.066186	28279.8	0.005157	point
221	219	0.859149	367093.1	0.116420	point
222	223	0.018491	6665.4	0.000407	point
216	223	0.109268	39816.0	0.013050	point
226	214	0.000071	24.6	0.000000	point
253	214	0.000009	3.2	0.000000	point
221	223	0.000012	5.3	0.000000	point
216	219	0.000619	225.5	0.000000	point
221	214	0.001028	439.1	0.000001	point
222	219	0.003210	1157.1	0.000010	point
221	220	0.000081	34.5	0.000000	point
221	216	0.019866	8488.4	0.000454	point
218	216	0.977459	355344.4	0.021518	point
218	219	0.016709	6074.3	0.000262	point
216	216	0.000026	9.5	0.000000	point
216	220	0.000146	53.3	0.000000	point
222	214	0.000037	13.2	0.000000	point
215	213	0.998666	306941.8	0.001214	point
216	213	0.000129	46.9	0.000000	point
215	220	0.000061	18.8	0.000000	point
214	212	0.999014	277634.5	0.000981	point
215	212	0.000141	43.4	0.000000	point
214	213	0.000169	47.1	0.000000	point
222	212	0.003021	1089.1	0.000012	point
219	217	0.940022	362725.6	0.052002	point
219	220	0.006428	2480.3	0.000045	point
222	217	0.003055	1101.3	0.000009	point
218	217	0.005823	2117.0	0.000031	point
218	220	0.000009	3.2	0.000000	point
221	217	0.053678	22935.2	0.002962	point
219	219	0.018202	7023.4	0.000329	point
220	217	0.014695	4386.1	0.000161	point
219	218	0.035348	13639.8	0.001372	point
223	221	0.999204	316153.9	0.000795	point
224	221	0.000090	32.1	0.000000	point
223	212	0.000097	30.8	0.000000	point
213	211	0.997964	230375.1	0.002030	point
214	211	0.000193	53.6	0.000000	point
213	212	0.000162	37.4	0.000000	point
223	211	0.000216	68.4	0.000000	point
228	227	0.963278	336764.5	0.035325	point
213	227	0.000245	56.6	0.000000	point
214	227	0.000476	132.4	0.000000	point
225	224	0.999335	272899.0	0.000665	point
213	224	0.000035	8.0	0.000000	point
225	211	0.000152	41.4	0.000000	point
225	221	0.000514	140.3	0.000000	point
223	224	0.000483	152.8	0.000000	point
213	221	0.000015	3.5	0.000000	point
214	221	0.000147	40.9	0.000000	point
230	229	0.999085	215296.6	0.000861	point
213	229	0.001579	364.4	0.000003	point
230	211	0.000019	4.1	0.000000	point
230	228	0.000496	106.9	0.000000	point
229	228	0.943315	228676.9	0.053432	point
229	229	0.000056	13.5	0.000000	point
64	63	0.997191	230864.3	0.002770	point
65	64	0.999930	204308.7	0.000070	point
158	156	0.999695	245471.9	0.000305	point
158	64	0.000218	53.6	0.000000	point
157	156	0.000309	76.8	0.000000	point
157	155	0.999407	248078.0	0.000592	point
159	157	0.997184	243156.6	0.002807	point
159	158	0.000741	180.8	0.000000	point
160	158	0.982912	281690.1	0.015708	point
160	159	0.017088	4897.1	0.000271	point
161	159	0.936817	297995.7	0.058093	point
159	159	0.001756	428.1	0.000002	point
161	157	0.000070	22.2	0.000000	point
159	155	0.000156	38.1	0.000000	point
161	155	0.000507	161.2	0.000000	point
161	158	0.060728	19317.3	0.003658	point
161	154	0.001878	597.4	0.000005	point
156	154	0.997345	238679.6	0.002640	point
156	159	0.001269	303.8	0.000001	point
66	65	0.997005	191089.1	0.002755	point
156	65	0.001334	319.3	0.000002	point
66	155	0.000515	98.8	0.000000	point
157	64	0.000284	70.4	0.000000	point
158	155	0.000087	21.3	0.000000	point
65	65	0.000033	6.7	0.000000	point
63	62	0.927457	292293.3	0.065160	point
63	64	0.000026	8.2	0.000000	point
65	62	0.000037	7.6	0.000000	point
63	63	0.000402	126.7	0.000000	point
60	59	0.846656	278914.7	0.127301	point
64	59	0.001458	337.5	0.000002	point
64	62	0.000019	4.3	0.000000	point
60	63	0.000022	7.1	0.000000	point
85	63	0.008912	2455.6	0.000093	point
64	83	0.001333	308.6	0.000001	point
85	83	0.964166	265674.9	0.033352	point
86	59	0.013293	3285.6	0.000151	point
86	84	0.986707	243885.6	0.011915	point
60	84	0.040995	13505.0	0.001978	point
63	83	0.007475	2355.9	0.000064	point
85	62	0.000154	42.4	0.000000	point
63	65	0.049824	15702.3	0.003589	point
66	64	0.000171	32.7	0.000000	point
66	62	0.000107	20.6	0.000000	point
152	150	0.999369	198534.1	0.000628	point
71	70	0.999939	197883.0	0.000043	point
71	65	0.000061	12.0	0.000000	point
66	70	0.002170	415.9	0.000003	point
61	60	0.978540	224248.5	0.018756	point
63	81	0.010552	3325.4	0.000114	point
83	81	0.900606	295107.2	0.087035	point
83	83	0.020698	6782.1	0.000499	point
85	59	0.000156	43.1	0.000000	point
85	84	0.007095	1955.1	0.000051	point
87	59	0.002999	831.6	0.000009	point
87	85	0.920642	255246.9	0.064338	point
87	84	0.032897	9120.6	0.001081	point
85	85	0.019407	5347.5	0.000351	point
87	83	0.000001	0.2	0.000000	point
85	81	0.000024	6.7	0.000000	point
84	82	0.790563	270404.2	0.134078	point
85	82	0.000085	23.5	0.000000	point
84	83	0.000279	95.4	0.000000	point
83	82	0.044385	14543.9	0.001847	point
84	85	0.083612	28598.7	0.007560	point
87	75	0.043421	12038.5	0.001517	point
77	75	0.900301	271325.7	0.073881	point
77	85	0.002183	657.8	0.000005	point
84	75	0.030519	10438.8	0.000937	point
77	82	0.093270	28109.0	0.007119	point
87	82	0.000039	10.9	0.000000	point
76	82	0.045961	20046.4	0.002632	point
76	74	0.794260	346429.0	0.157548	point
76	75	0.078908	34416.8	0.007588	point
76	76	0.062720	27356.4	0.006354	point
78	76	0.990217	222959.6	0.008533	point
78	75	0.005842	1315.4	0.000023	point
84	74	0.029020	9926.1	0.000778	point
84	80	0.060081	20550.0	0.003530	point
82	80	0.799986	270485.5	0.131640	point
82	82	0.002323	785.5	0.000005	point
84	81	0.005925	2026.7	0.000039	point
83	80	0.034311	11243.0	0.001133	point
82	78	0.079363	26833.5	0.006640	point
62	80	0.003640	1262.9	0.000014	point
82	81	0.009022	3050.5	0.000090	point
82	62	0.000083	28.1	0.000000	point
63	80	0.004265	1344.0	0.000017	point
62	62	0.026829	9309.2	0.000805	point
