key1_id	key2_wkr_id	fraction	residents	error	method
199	195	0.999253	212439.9	0.000579	point
241	237	0.000058	12.1	0.000000	point
249	239	0.000201	53.4	0.000000	point
249	247	0.998604	264725.0	0.001393	point
241	247	0.000013	2.8	0.000000	point
239	247	0.000478	90.4	0.000000	point
249	237	0.000222	58.9	0.000000	point
199	237	0.000003	0.6	0.000000	point
199	247	0.000712	151.3	0.000000	point
249	235	0.000022	5.8	0.000000	point
251	247	0.000111	28.6	0.000000	point
251	249	0.999596	257200.6	0.000403	point
251	235	0.000293	75.4	0.000000	point
237	249	0.000650	153.6	0.000000	point
243	242	0.000635	158.8	0.000000	point
237	247	0.000030	7.1	0.000000	point
241	235	0.002494	520.7	0.000005	point
237	239	0.003472	820.1	0.000014	point
244	241	0.021424	7379.6	0.000602	point
246	242	0.006834	2023.1	0.000041	point
242	240	0.998233	318316.1	0.001760	point
255	253	0.997891	245228.2	0.002029	point
255	240	0.000109	26.7	0.000000	point
247	240	0.000070	20.5	0.000000	point
242	245	0.000514	164.0	0.000000	point
247	244	0.002662	783.7	0.000007	point
247	215	0.000263	77.4	0.000000	point
218	240	0.000430	157.4	0.000000	point
242	215	0.000165	52.5	0.000000	point
216	215	0.000004	1.5	0.000000	point
218	213	0.080768	29568.2	0.006519	point
217	213	0.000104	37.7	0.000000	point
255	213	0.000033	8.0	0.000000	point
255	215	0.000814	200.0	0.000000	point
218	253	0.000057	20.9	0.000000	point
254	253	0.022372	7798.1	0.000671	point
255	252	0.000136	33.4	0.000000	point
255	254	0.000053	13.1	0.000000	point
271	270	0.992420	304076.9	0.007514	point
271	253	0.004213	1290.9	0.000021	point
255	270	0.000964	237.0	0.000001	point
270	269	0.997023	249089.8	0.002958	point
271	269	0.000669	205.0	0.000001	point
271	240	0.000903	276.8	0.000001	point
242	270	0.000171	54.5	0.000000	point
269	240	0.000227	70.5	0.000000	point
271	268	0.001794	549.8	0.000003	point
269	268	0.998449	309854.5	0.001544	point
242	268	0.000897	285.9	0.000001	point
242	242	0.000020	6.5	0.000000	point
277	240	0.000682	189.8	0.000000	point
277	276	0.990692	275586.2	0.009189	point
269	270	0.000097	30.1	0.000000	point
270	270	0.000066	16.5	0.000000	point
269	269	0.000938	291.2	0.000001	point
265	269	0.000759	253.3	0.000001	point
277	268	0.000036	10.0	0.000000	point
269	276	0.000009	2.7	0.000000	point
268	267	0.968315	365807.7	0.030628	point
269	267	0.000280	86.9	0.000000	point
268	268	0.000080	30.4	0.000000	point
270	267	0.000016	4.0	0.000000	point
270	268	0.000370	92.4	0.000000	point
265	264	0.985764	328769.3	0.014024	point
270	264	0.000229	57.3	0.000000	point
262	261	0.997572	246946.1	0.002403	point
263	262	0.984983	280406.3	0.014030	point
264	263	0.999714	254437.3	0.000284	point
270	263	0.000095	23.7	0.000000	point
264	269	0.000255	64.9	0.000000	point
264	291	0.000031	7.8	0.000000	point
290	291	0.000215	61.7	0.000000	point
263	263	0.004573	1301.8	0.000023	point
263	289	0.009616	2737.4	0.000090	point
290	262	0.000374	107.3	0.000000	point
262	262	0.000037	9.2	0.000000	point
263	261	0.000154	43.9	0.000000	point
265	261	0.005846	1949.7	0.000046	point
262	264	0.000367	90.8	0.000000	point
267	266	0.995603	313088.8	0.004194	point
267	264	0.000011	3.4	0.000000	point
266	266	0.003954	1259.7	0.000015	point
265	259	0.007613	2539.1	0.000062	point
260	259	0.992984	288655.1	0.006473	point
260	264	0.000131	38.2	0.000000	point
260	265	0.002890	840.0	0.000008	point
266	265	0.972431	309787.4	0.025986	point
265	265	0.000018	5.9	0.000000	point
266	264	0.000113	35.9	0.000000	point
266	259	0.022646	7214.3	0.000514	point
260	258	0.003995	1161.2	0.000015	point
259	259	0.037955	11777.8	0.001384	point
259	258	0.962045	298530.3	0.036348	point
262	258	0.000063	15.7	0.000000	point
262	259	0.001960	485.3	0.000003	point
263	258	0.000675	192.1	0.000000	point
261	262	0.038872	15118.8	0.001911	point
261	260	0.941174	366060.6	0.055257	point
261	265	0.019599	7622.8	0.000458	point
267	265	0.004252	1337.2	0.000018	point
266	260	0.000816	260.0	0.000001	point
291	260	0.001625	454.1	0.000002	point
261	290	0.000033	12.9	0.000000	point
291	289	0.000025	7.1	0.000000	point
281	290	0.000275	76.1	0.000000	point
261	280	0.000197	76.7	0.000000	point
291	280	0.000320	89.3	0.000000	point
280	279	0.991721	330557.7	0.008203	point
273	280	0.001179	340.1	0.000001	point
281	279	0.000026	7.3	0.000000	point
280	280	0.004219	1406.4	0.000021	point
280	260	0.000013	4.2	0.000000	point
261	279	0.000125	48.5	0.000000	point
266	279	0.000040	12.9	0.000000	point
268	272	0.000024	9.0	0.000000	point
279	278	0.995053	276687.0	0.004921	point
280	272	0.004035	1344.8	0.000019	point
273	279	0.000844	243.4	0.000001	point
279	272	0.000720	200.2	0.000000	point
273	278	0.000027	7.8	0.000000	point
278	277	0.999293	271930.7	0.000701	point
276	275	0.992424	310405.1	0.007464	point
276	278	0.000239	74.6	0.000000	point
279	275	0.004214	1171.7	0.000016	point
275	274	0.991435	317819.8	0.008426	point
279	274	0.000013	3.6	0.000000	point
275	277	0.004756	1524.5	0.000026	point
278	274	0.000404	109.9	0.000000	point
189	277	0.001907	514.0	0.000004	point
278	276	0.000096	26.0	0.000000	point
277	277	0.000112	31.1	0.000000	point
277	267	0.001885	524.4	0.000003	point
278	267	0.000051	13.9	0.000000	point
280	265	0.000012	4.1	0.000000	point
268	266	0.031501	11900.3	0.001111	point
270	266	0.002201	549.9	0.000004	point
267	269	0.000134	42.0	0.000000	point
268	276	0.000080	30.2	0.000000	point
250	248	0.996014	249035.0	0.003936	point
250	276	0.003666	916.7	0.000012	point
