key1_id	key2_wkr_id	fraction	residents	error	method
141	140	0.944132	240035.1	0.052585	point
121	140	0.000126	27.5	0.000000	point
141	120	0.000229	58.2	0.000000	point
122	126	0.000018	4.4	0.000000	point
127	123	0.000107	26.6	0.000000	point
124	126	0.000033	9.0	0.000000	point
124	31	0.000022	6.2	0.000000	point
128	127	0.998316	249865.9	0.001681	point
31	127	0.000038	12.3	0.000000	point
31	123	0.000047	14.9	0.000000	point
124	127	0.000016	4.4	0.000000	point
128	126	0.000005	1.2	0.000000	point
127	127	0.000072	18.0	0.000000	point
128	123	0.000020	5.0	0.000000	point
130	129	0.999705	278533.4	0.000295	point
128	38	0.000066	16.5	0.000000	point
38	127	0.000029	7.6	0.000000	point
39	39	0.998357	256736.0	0.001637	point
39	38	0.001511	388.6	0.000002	point
38	32	0.000018	4.6	0.000000	point
134	33	0.000194	52.1	0.000000	point
134	133	0.999388	268014.0	0.000611	point
33	133	0.000088	21.8	0.000000	point
38	133	0.000107	28.0	0.000000	point
38	39	0.000346	90.7	0.000000	point
131	130	0.999504	321152.2	0.000496	point
131	38	0.000101	32.4	0.000000	point
132	130	0.000293	99.9	0.000000	point
38	130	0.000085	22.4	0.000000	point
132	131	0.999254	340355.8	0.000745	point
132	38	0.000046	15.8	0.000000	point
38	131	0.000016	4.2	0.000000	point
128	39	0.001578	395.0	0.000002	point
39	127	0.000132	33.9	0.000000	point
38	129	0.000020	5.2	0.000000	point
130	130	0.000098	27.2	0.000000	point
131	129	0.000055	17.7	0.000000	point
146	145	0.999682	297365.1	0.000317	point
146	129	0.000062	18.3	0.000000	point
131	145	0.000080	25.7	0.000000	point
145	144	0.998056	319168.8	0.001935	point
145	145	0.000053	16.9	0.000000	point
130	145	0.000009	2.4	0.000000	point
146	144	0.000034	10.0	0.000000	point
144	143	0.997721	251563.8	0.002271	point
144	144	0.001688	425.5	0.000002	point
143	143	0.000835	215.0	0.000001	point
143	142	0.983109	253240.0	0.013700	point
144	142	0.000522	131.7	0.000000	point
127	144	0.000093	23.3	0.000000	point
145	126	0.000037	11.9	0.000000	point
130	126	0.000039	10.9	0.000000	point
130	144	0.000071	19.7	0.000000	point
129	128	0.999818	303542.2	0.000182	point
129	129	0.000070	21.4	0.000000	point
130	128	0.000079	22.0	0.000000	point
129	126	0.000086	26.0	0.000000	point
127	128	0.000059	14.6	0.000000	point
128	128	0.000015	3.8	0.000000	point
129	127	0.000026	8.0	0.000000	point
145	143	0.000215	68.9	0.000000	point
143	144	0.001506	387.9	0.000002	point
145	142	0.001634	522.4	0.000003	point
142	142	0.155927	53034.0	0.022740	point
142	141	0.841923	286356.4	0.130953	point
145	141	0.000005	1.6	0.000000	point
121	144	0.000038	8.3	0.000000	point
121	141	0.001670	363.4	0.000002	point
142	120	0.000056	18.9	0.000000	point
139	138	0.997269	216508.4	0.002702	point
139	141	0.000064	13.8	0.000000	point
142	138	0.001506	512.2	0.000004	point
142	140	0.000589	200.2	0.000000	point
141	141	0.002188	556.3	0.000004	point
139	140	0.001407	305.4	0.000002	point
138	137	0.998245	284771.1	0.001748	point
143	138	0.000053	13.6	0.000000	point
139	142	0.000079	17.2	0.000000	point
143	141	0.014498	3734.5	0.000183	point
144	137	0.000069	17.4	0.000000	point
138	143	0.000045	12.8	0.000000	point
150	149	0.999594	267336.7	0.000406	point
150	137	0.000006	1.7	0.000000	point
138	149	0.000004	1.2	0.000000	point
149	148	0.999646	273884.8	0.000354	point
138	138	0.001617	461.4	0.000003	point
139	137	0.000333	72.3	0.000000	point
99	98	0.999329	271834.8	0.000670	point
99	137	0.000008	2.3	0.000000	point
138	98	0.000019	5.3	0.000000	point
149	98	0.000197	54.0	0.000000	point
99	148	0.000188	51.2	0.000000	point
149	137	0.000024	6.5	0.000000	point
138	148	0.000008	2.3	0.000000	point
150	148	0.000357	95.6	0.000000	point
149	149	0.000134	36.6	0.000000	point
150	143	0.000022	6.0	0.000000	point
146	149	0.000010	2.9	0.000000	point
150	145	0.000017	4.5	0.000000	point
144	145	0.000000	0.1	0.000000	point
147	146	0.999946	259784.8	0.000054	point
150	146	0.000003	0.8	0.000000	point
147	149	0.000023	6.0	0.000000	point
147	148	0.000015	4.0	0.000000	point
148	147	0.999806	273084.2	0.000194	point
198	196	0.998740	316970.2	0.001257	point
198	147	0.000604	191.6	0.000000	point
148	196	0.000119	32.6	0.000000	point
172	171	0.999862	273610.5	0.000138	point
171	170	0.999954	240489.2	0.000046	point
148	171	0.000059	16.2	0.000000	point
176	175	0.999403	253482.1	0.000597	point
205	203	0.999761	278551.6	0.000239	point
178	177	0.999922	297094.6	0.000078	point
205	147	0.000001	0.2	0.000000	point
205	196	0.000083	23.0	0.000000	point
198	203	0.000123	39.0	0.000000	point
198	98	0.000090	28.5	0.000000	point
99	196	0.000022	6.1	0.000000	point
97	96	0.998098	316756.1	0.001896	point
97	98	0.000238	75.4	0.000000	point
99	96	0.000304	82.6	0.000000	point
198	96	0.000193	61.4	0.000000	point
97	196	0.000615	195.2	0.000000	point
99	99	0.000122	33.1	0.000000	point
100	99	0.997695	280971.2	0.002290	point
100	96	0.000460	129.6	0.000000	point
198	97	0.000016	5.1	0.000000	point
98	97	0.995605	281380.7	0.004370	point
98	196	0.000154	43.6	0.000000	point
199	197	0.999914	247941.6	0.000086	point
98	96	0.000241	68.1	0.000000	point
97	97	0.000005	1.7	0.000000	point
199	95	0.000030	7.4	0.000000	point
96	95	0.999159	320875.0	0.000838	point
98	95	0.003449	974.8	0.000010	point
96	97	0.000841	270.2	0.000001	point
92	91	0.999537	326917.0	0.000463	point
199	91	0.000003	0.8	0.000000	point
92	97	0.000337	110.2	0.000000	point
98	91	0.000551	155.6	0.000000	point
93	92	0.787663	250983.9	0.150372	point
93	93	0.134347	42808.8	0.016147	point
94	93	0.952707	249873.5	0.036516	point
94	91	0.000001	0.3	0.000000	point
91	90	0.998952	340760.9	0.001046	point
92	90	0.000126	41.3	0.000000	point
94	90	0.000037	9.6	0.000000	point
94	92	0.047256	12394.1	0.001999	point
93	94	0.077298	24630.6	0.006034	point
95	94	0.929343	264173.0	0.059584	point
95	93	0.053752	15279.3	0.002521	point
91	93	0.001048	357.4	0.000001	point
101	94	0.007272	2318.3	0.000057	point
101	100	0.957669	305308.1	0.040535	point
101	92	0.033494	10678.1	0.001238	point
95	92	0.016905	4805.5	0.000286	point
100	100	0.000104	29.2	0.000000	point
101	99	0.001556	496.0	0.000003	point
93	99	0.000684	218.1	0.000001	point
100	92	0.001038	292.2	0.000001	point
93	96	0.000007	2.2	0.000000	point
97	99	0.001044	331.2	0.000001	point
100	98	0.000067	18.9	0.000000	point
103	102	0.997699	319807.4	0.002290	point
103	99	0.000151	48.4	0.000000	point
100	102	0.000253	71.3	0.000000	point
102	102	0.001789	562.0	0.000003	point
102	101	0.995354	312682.6	0.004614	point
103	101	0.001358	435.2	0.000002	point
102	137	0.001501	471.5	0.000002	point
138	101	0.000062	17.6	0.000000	point
99	102	0.000026	7.1	0.000000	point
103	98	0.000014	4.4	0.000000	point
139	101	0.000649	141.0	0.000000	point
102	138	0.000452	142.0	0.000000	point
140	138	0.001448	370.8	0.000002	point
140	139	0.994773	254655.8	0.004936	point
140	140	0.000790	202.3	0.000001	point
141	138	0.000272	69.2	0.000000	point
141	139	0.053178	13520.0	0.002538	point
139	139	0.000039	8.5	0.000000	point
140	122	0.002954	756.3	0.000008	point
123	139	0.000281	74.0	0.000000	point
119	118	0.861556	222259.5	0.109266	point
140	118	0.000034	8.6	0.000000	point
123	118	0.002231	588.2	0.000005	point
119	119	0.138040	35610.7	0.017034	point
119	139	0.000018	4.7	0.000000	point
119	138	0.000217	56.0	0.000000	point
120	119	0.919760	212170.8	0.062949	point
105	104	0.995377	216104.1	0.004588	point
105	119	0.000139	30.2	0.000000	point
105	138	0.000208	45.1	0.000000	point
139	104	0.000091	19.8	0.000000	point
120	138	0.000111	25.7	0.000000	point
139	119	0.000068	14.8	0.000000	point
105	101	0.000280	60.7	0.000000	point
102	104	0.000695	218.4	0.000001	point
105	103	0.002262	491.0	0.000004	point
104	103	0.998814	269706.0	0.001180	point
120	104	0.000041	9.4	0.000000	point
120	118	0.072012	16611.8	0.004575	point
119	122	0.000015	3.9	0.000000	point
120	117	0.008076	1862.9	0.000059	point
118	117	0.981781	248299.9	0.017703	point
119	117	0.000154	39.7	0.000000	point
118	118	0.012426	3142.6	0.000159	point
125	118	0.000048	13.0	0.000000	point
118	119	0.003645	921.8	0.000013	point
117	117	0.002101	584.2	0.000005	point
118	116	0.000672	169.9	0.000000	point
125	116	0.002602	698.2	0.000006	point
118	115	0.000019	4.9	0.000000	point
115	117	0.000126	30.9	0.000000	point
116	117	0.000181	46.7	0.000000	point
115	114	0.998533	244633.9	0.001460	point
118	104	0.000136	34.4	0.000000	point
105	117	0.000124	26.9	0.000000	point
106	105	0.998654	300533.6	0.001232	point
105	105	0.001611	349.8	0.000002	point
107	105	0.084114	26114.9	0.006136	point
106	103	0.000077	23.1	0.000000	point
107	106	0.915537	284247.9	0.077315	point
108	107	0.998804	296004.9	0.001194	point
107	103	0.000349	108.3	0.000000	point
104	106	0.000186	50.1	0.000000	point
106	104	0.001231	370.4	0.000002	point
104	105	0.000089	23.9	0.000000	point
102	103	0.000209	65.5	0.000000	point
104	101	0.000126	34.1	0.000000	point
104	102	0.000764	206.2	0.000000	point
103	103	0.000779	249.6	0.000001	point
100	103	0.000383	107.9	0.000000	point
104	100	0.000022	5.9	0.000000	point
101	103	0.000009	2.9	0.000000	point
108	94	0.000027	8.0	0.000000	point
110	109	0.847241	274228.1	0.128696	point
110	110	0.000154	49.7	0.000000	point
110	107	0.000005	1.7	0.000000	point
108	109	0.001166	345.7	0.000001	point
110	105	0.002627	850.3	0.000007	point
108	105	0.000002	0.7	0.000000	point
106	107	0.000024	7.2	0.000000	point
106	114	0.000015	4.5	0.000000	point
115	105	0.000106	25.9	0.000000	point
118	114	0.001321	334.2	0.000002	point
116	114	0.000763	196.4	0.000001	point
115	115	0.000041	10.1	0.000000	point
113	115	0.000160	41.4	0.000000	point
114	113	0.989983	190180.4	0.007879	point
114	115	0.002658	510.7	0.000005	point
114	114	0.000848	163.0	0.000001	point
115	113	0.001194	292.5	0.000001	point
116	113	0.001405	361.6	0.000002	point
116	112	0.000089	22.8	0.000000	point
113	113	0.000180	46.5	0.000000	point
114	112	0.000024	4.6	0.000000	point
110	113	0.149795	48484.6	0.025796	point
114	109	0.006024	1157.2	0.000025	point
110	114	0.000158	51.1	0.000000	point
111	109	0.000136	40.1	0.000000	point
114	110	0.000038	7.3	0.000000	point
112	110	0.000057	17.9	0.000000	point
114	111	0.000424	81.5	0.000000	point
112	113	0.000006	2.0	0.000000	point
111	111	0.000122	35.9	0.000000	point
109	108	0.999859	263916.3	0.000141	point
109	110	0.000114	30.1	0.000000	point
111	108	0.000072	21.1	0.000000	point
109	109	0.000027	7.0	0.000000	point
110	108	0.000020	6.5	0.000000	point
88	89	0.000007	2.3	0.000000	point
203	201	0.999902	215460.4	0.000098	point
203	91	0.000090	19.4	0.000000	point
204	202	0.999901	250574.5	0.000099	point
297	297	0.999961	276686.7	0.000039	point
204	297	0.000007	1.8	0.000000	point
298	298	0.999789	215153.0	0.000210	point
204	201	0.000010	2.5	0.000000	point
203	202	0.000003	0.6	0.000000	point
201	199	0.999773	220248.6	0.000226	point
203	199	0.000006	1.2	0.000000	point
201	201	0.000161	35.5	0.000000	point
204	199	0.000081	20.4	0.000000	point
297	202	0.000011	3.0	0.000000	point
202	200	0.999980	245508.9	0.000020	point
210	208	0.999744	295910.2	0.000256	point
210	298	0.000071	20.9	0.000000	point
202	199	0.000006	1.4	0.000000	point
199	201	0.000024	6.0	0.000000	point
199	199	0.000005	1.3	0.000000	point
200	198	0.998789	259210.6	0.001210	point
200	197	0.000079	20.5	0.000000	point
199	198	0.000024	5.9	0.000000	point
198	198	0.000234	74.4	0.000000	point
200	196	0.000183	47.5	0.000000	point
200	199	0.000884	229.5	0.000001	point
206	204	0.960674	350949.6	0.037778	point
206	199	0.000105	38.2	0.000000	point
201	204	0.000046	10.2	0.000000	point
178	198	0.000007	2.0	0.000000	point
200	203	0.000065	16.9	0.000000	point
201	198	0.000019	4.2	0.000000	point
205	198	0.000014	4.0	0.000000	point
205	177	0.000141	39.4	0.000000	point
178	203	0.000032	9.6	0.000000	point
179	178	0.999793	284180.2	0.000207	point
181	180	0.999838	282668.0	0.000162	point
178	180	0.000028	8.2	0.000000	point
179	180	0.000207	58.9	0.000000	point
181	178	0.000119	33.7	0.000000	point
184	183	1.000000	264338.2	0.000000	point
178	178	0.000012	3.5	0.000000	point
206	205	0.039216	14326.2	0.001867	point
206	200	0.000006	2.1	0.000000	point
202	205	0.000007	1.8	0.000000	point
207	205	0.999895	274811.3	0.000100	point
207	208	0.000042	11.6	0.000000	point
207	204	0.000015	4.1	0.000000	point
209	207	0.998433	288141.1	0.001564	point
188	187	0.997954	270747.7	0.002040	point
207	206	0.000048	13.1	0.000000	point
208	206	0.999905	323452.6	0.000095	point
209	206	0.000953	275.1	0.000001	point
208	207	0.000095	30.7	0.000000	point
210	207	0.000181	53.5	0.000000	point
209	208	0.000607	175.2	0.000000	point
210	200	0.000004	1.3	0.000000	point
202	204	0.000007	1.7	0.000000	point
202	208	0.000000	0.1	0.000000	point
211	209	0.999837	215318.8	0.000163	point
299	299	0.999131	243075.7	0.000868	point
299	209	0.000039	9.4	0.000000	point
212	210	0.999992	289821.6	0.000008	point
211	208	0.000140	30.2	0.000000	point
209	209	0.000007	1.9	0.000000	point
211	207	0.000016	3.4	0.000000	point
211	210	0.000007	1.5	0.000000	point
212	207	0.000008	2.3	0.000000	point
272	272	0.999676	289723.7	0.000324	point
271	271	0.999916	304917.7	0.000084	point
271	272	0.000084	25.5	0.000000	point
272	271	0.000240	69.6	0.000000	point
273	273	0.999894	285565.8	0.000106	point
272	273	0.000018	5.2	0.000000	point
284	284	0.999783	282129.8	0.000217	point
273	284	0.000061	17.3	0.000000	point
284	273	0.000161	45.5	0.000000	point
280	280	0.999933	279002.6	0.000067	point
273	280	0.000046	13.1	0.000000	point
280	273	0.000008	2.2	0.000000	point
284	283	0.000056	15.8	0.000000	point
283	283	0.999978	300838.9	0.000022	point
283	284	0.000008	2.5	0.000000	point
296	296	0.999830	270474.3	0.000170	point
299	296	0.000377	91.6	0.000000	point
298	299	0.000083	17.8	0.000000	point
296	299	0.000138	37.4	0.000000	point
299	298	0.000453	110.3	0.000000	point
296	297	0.000009	2.3	0.000000	point
296	298	0.000023	6.3	0.000000	point
297	298	0.000012	3.4	0.000000	point
298	297	0.000128	27.5	0.000000	point
297	296	0.000016	4.4	0.000000	point
288	288	0.999907	248403.7	0.000092	point
282	282	0.999997	331662.4	0.000003	point
288	282	0.000009	2.2	0.000000	point
281	281	0.997892	323143.6	0.002103	point
281	288	0.002105	681.6	0.000006	point
281	282	0.000003	0.9	0.000000	point
288	283	0.000022	5.4	0.000000	point
288	281	0.000023	5.6	0.000000	point
282	288	0.000003	1.0	0.000000	point
286	286	0.999666	230370.6	0.000334	point
283	286	0.000013	3.9	0.000000	point
283	288	0.000000	0.1	0.000000	point
286	288	0.000036	8.3	0.000000	point
288	286	0.000039	9.8	0.000000	point
285	285	0.999903	281095.8	0.000097	point
285	286	0.000092	26.0	0.000000	point
286	285	0.000252	58.1	0.000000	point
286	280	0.000046	10.5	0.000000	point
285	280	0.000004	1.2	0.000000	point
287	287	0.999943	286923.0	0.000057	point
287	285	0.000010	2.9	0.000000	point
295	295	0.999937	251578.9	0.000063	point
290	290	0.999941	279208.9	0.000059	point
295	290	0.000012	3.0	0.000000	point
290	295	0.000037	10.3	0.000000	point
289	289	0.999976	289429.0	0.000024	point
295	292	0.000047	11.7	0.000000	point
292	292	0.999358	232158.8	0.000641	point
294	294	0.999378	255167.3	0.000621	point
294	295	0.000096	24.6	0.000000	point
293	293	0.999601	238029.2	0.000398	point
293	295	0.000047	11.1	0.000000	point
287	293	0.000033	9.6	0.000000	point
287	286	0.000014	3.9	0.000000	point
256	256	0.999816	297470.0	0.000183	point
257	257	0.550884	184400.2	0.214202	point
257	256	0.000091	30.5	0.000000	point
256	257	0.000006	1.8	0.000000	point
257	255	0.448990	150292.7	0.175653	point
294	256	0.000414	105.7	0.000000	point
256	294	0.000134	39.9	0.000000	point
256	255	0.000032	9.4	0.000000	point
257	294	0.000030	10.1	0.000000	point
293	256	0.000055	13.2	0.000000	point
256	293	0.000012	3.5	0.000000	point
293	294	0.000296	70.6	0.000000	point
294	293	0.000087	22.2	0.000000	point
292	294	0.000074	17.3	0.000000	point
294	292	0.000025	6.3	0.000000	point
295	294	0.000005	1.2	0.000000	point
291	291	0.999801	324469.9	0.000199	point
255	254	0.895852	305978.7	0.093280	point
291	254	0.000196	63.7	0.000000	point
255	291	0.001983	677.4	0.000004	point
255	255	0.101966	34826.7	0.015066	point
292	255	0.000535	124.3	0.000000	point
292	254	0.000032	7.5	0.000000	point
255	292	0.000199	67.8	0.000000	point
253	252	0.836022	284604.7	0.124298	point
253	255	0.077625	26425.7	0.008938	point
253	257	0.083650	28476.8	0.010249	point
252	252	0.091081	29267.2	0.007719	point
252	251	0.908912	292060.4	0.082535	point
253	251	0.002664	906.9	0.000008	point
226	223	0.345722	119106.2	0.090725	point
216	214	0.888545	318363.0	0.097096	point
226	257	0.000312	107.4	0.000000	point
252	257	0.000007	2.2	0.000000	point
226	225	0.653953	225296.5	0.226262	point
257	225	0.000005	1.6	0.000000	point
224	222	0.659252	224670.4	0.224580	point
226	222	0.000011	3.7	0.000000	point
224	225	0.000102	34.6	0.000000	point
224	223	0.340540	116054.7	0.087765	point
222	220	0.937668	347917.0	0.058063	point
222	222	0.000119	44.1	0.000000	point
220	218	0.990115	283755.5	0.008194	point
220	220	0.001756	503.2	0.000003	point
222	218	0.001004	372.6	0.000001	point
221	218	0.089271	38033.8	0.009124	point
221	219	0.849799	362054.6	0.121111	point
224	220	0.000090	30.7	0.000000	point
222	223	0.059193	21963.3	0.004119	point
216	223	0.110977	39762.7	0.013211	point
226	214	0.000003	0.9	0.000000	point
221	223	0.000168	71.6	0.000000	point
216	219	0.000293	105.1	0.000000	point
221	214	0.000083	35.3	0.000000	point
218	219	0.027528	10203.5	0.000716	point
222	219	0.000527	195.7	0.000000	point
221	220	0.000058	24.6	0.000000	point
221	216	0.013823	5889.4	0.000221	point
218	216	0.965641	357921.8	0.032639	point
218	214	0.000002	0.9	0.000000	point
216	216	0.000027	9.5	0.000000	point
216	220	0.000141	50.6	0.000000	point
215	214	0.019905	6303.3	0.000379	point
215	213	0.979030	310027.6	0.018900	point
215	220	0.000754	238.8	0.000001	point
222	214	0.000024	9.0	0.000000	point
214	212	0.998897	278793.8	0.001102	point
215	212	0.000033	10.3	0.000000	point
222	212	0.000029	10.6	0.000000	point
214	220	0.000651	181.8	0.000000	point
219	217	0.931532	367957.8	0.059676	point
222	217	0.001377	510.9	0.000002	point
218	217	0.006822	2528.7	0.000044	point
219	220	0.003201	1264.3	0.000012	point
218	220	0.000006	2.4	0.000000	point
222	216	0.000058	21.6	0.000000	point
221	217	0.046798	19938.0	0.002262	point
219	219	0.022821	9014.5	0.000527	point
220	217	0.008129	2329.8	0.000048	point
219	218	0.042446	16766.4	0.002011	point
223	221	0.999352	316346.9	0.000647	point
224	221	0.000017	5.7	0.000000	point
223	222	0.000034	10.9	0.000000	point
223	212	0.000006	2.0	0.000000	point
214	211	0.000147	41.0	0.000000	point
213	211	0.999519	230456.4	0.000481	point
213	212	0.000050	11.5	0.000000	point
213	221	0.000063	14.5	0.000000	point
228	227	0.963518	337030.0	0.035130	point
213	227	0.000160	37.0	0.000000	point
214	227	0.000258	71.9	0.000000	point
228	212	0.000033	11.5	0.000000	point
228	211	0.000076	26.5	0.000000	point
225	224	0.999652	272852.6	0.000348	point
225	211	0.000033	8.9	0.000000	point
213	224	0.000025	5.7	0.000000	point
225	221	0.000315	86.1	0.000000	point
223	224	0.000599	189.5	0.000000	point
223	211	0.000009	2.7	0.000000	point
214	221	0.000047	13.2	0.000000	point
230	229	0.999765	215697.3	0.000222	point
213	229	0.000183	42.2	0.000000	point
230	211	0.000067	14.5	0.000000	point
229	228	0.943961	228903.3	0.052881	point
63	63	0.999128	233282.0	0.000871	point
64	64	0.999854	204435.4	0.000146	point
157	156	0.999943	245633.9	0.000057	point
64	156	0.000027	5.5	0.000000	point
156	155	0.999804	248322.3	0.000196	point
156	156	0.000078	19.3	0.000000	point
157	155	0.000057	14.0	0.000000	point
158	157	0.998374	243091.6	0.001622	point
159	157	0.000334	94.5	0.000000	point
159	158	0.994292	281413.6	0.005303	point
158	158	0.000260	63.4	0.000000	point
159	159	0.005374	1521.0	0.000027	point
160	159	0.938133	301704.9	0.057672	point
158	159	0.001238	301.5	0.000001	point
158	155	0.000084	20.4	0.000000	point
156	159	0.000061	15.2	0.000000	point
160	155	0.000059	18.9	0.000000	point
160	158	0.061291	19711.2	0.003765	point
160	157	0.000319	102.7	0.000000	point
155	154	0.999180	239270.6	0.000819	point
160	154	0.000198	63.6	0.000000	point
155	159	0.000343	82.1	0.000000	point
65	65	0.997709	191307.7	0.002111	point
155	65	0.000421	100.9	0.000000	point
65	155	0.000035	6.8	0.000000	point
156	64	0.000058	14.3	0.000000	point
64	155	0.000063	12.9	0.000000	point
64	65	0.000033	6.7	0.000000	point
62	62	0.945073	291805.0	0.050189	point
62	64	0.000062	19.0	0.000000	point
59	59	0.835369	282506.6	0.136586	point
63	62	0.000022	5.1	0.000000	point
63	59	0.000231	54.0	0.000000	point
59	63	0.000254	86.0	0.000000	point
84	63	0.000271	75.4	0.000000	point
63	83	0.000619	144.5	0.000000	point
84	83	0.978479	272569.9	0.020856	point
85	84	0.986490	239575.3	0.011894	point
59	84	0.054673	18489.5	0.003560	point
85	59	0.007581	1841.0	0.000049	point
62	63	0.000033	10.3	0.000000	point
62	83	0.001482	457.5	0.000002	point
84	62	0.002174	605.7	0.000004	point
62	65	0.050893	15714.1	0.003665	point
64	62	0.000023	4.7	0.000000	point
65	64	0.000060	11.5	0.000000	point
65	62	0.000026	5.0	0.000000	point
151	150	0.998741	198788.6	0.001254	point
70	70	0.999859	198018.0	0.000101	point
65	70	0.002169	415.9	0.000003	point
60	60	0.979749	224278.9	0.017724	point
82	81	0.915643	295371.6	0.075168	point
82	83	0.005222	1684.4	0.000032	point
59	83	0.000008	2.7	0.000000	point
84	84	0.004096	1141.1	0.000017	point
85	83	0.000112	27.1	0.000000	point
86	85	0.927325	265603.6	0.061756	point
86	59	0.000186	53.2	0.000000	point
86	84	0.032332	9260.4	0.001079	point
85	85	0.005818	1413.0	0.000028	point
84	85	0.012542	3493.8	0.000149	point
86	83	0.000013	3.6	0.000000	point
84	81	0.002420	674.1	0.000005	point
83	82	0.811601	276744.1	0.126722	point
83	83	0.000960	327.4	0.000001	point
84	82	0.000018	5.0	0.000000	point
83	81	0.016527	5635.4	0.000302	point
83	85	0.054843	18700.6	0.003344	point
86	75	0.040099	11485.0	0.001341	point
76	75	0.895321	284660.2	0.080933	point
76	85	0.002013	639.9	0.000004	point
83	75	0.024718	8428.6	0.000616	point
76	82	0.096619	30719.2	0.008030	point
86	82	0.000046	13.3	0.000000	point
75	82	0.034260	14581.0	0.001445	point
75	74	0.823969	350678.7	0.141555	point
75	75	0.058306	24814.7	0.004133	point
76	74	0.004816	1531.2	0.000020	point
76	76	0.001225	389.5	0.000002	point
75	76	0.051267	21818.9	0.004193	point
77	76	0.998960	228435.2	0.000938	point
77	75	0.000233	53.3	0.000000	point
83	74	0.012520	4269.1	0.000147	point
83	80	0.078831	26880.1	0.005937	point
81	80	0.778008	264746.3	0.139076	point
82	80	0.042363	13665.5	0.001686	point
82	82	0.036768	11860.8	0.001258	point
81	78	0.100388	34160.6	0.010448	point
81	81	0.004539	1544.6	0.000023	point
62	80	0.001515	467.7	0.000002	point
82	62	0.000004	1.4	0.000000	point
62	81	0.000942	290.8	0.000001	point
81	62	0.000245	83.4	0.000000	point
61	62	0.027129	9296.5	0.000813	point
61	61	0.892879	305964.1	0.095494	point
79	78	0.875394	260549.7	0.096247	point
79	61	0.001641	488.3	0.000003	point
61	78	0.001686	577.6	0.000003	point
81	79	0.116820	39752.3	0.014320	point
79	80	0.043237	12868.8	0.001619	point
79	79	0.079607	23694.0	0.006061	point
80	79	0.819638	219882.3	0.113494	point
75	79	0.007238	3080.4	0.000077	point
75	80	0.023841	10146.7	0.000718	point
80	74	0.010504	2817.9	0.000082	point
77	74	0.000107	24.4	0.000000	point
80	76	0.002133	572.3	0.000005	point
80	77	0.167725	44995.2	0.023281	point
